V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1447.0,1370.0,1,0.92,18,False,342,,,,,,,,
1260.0,1662.0,1,1.0,17,False,341,351,,,,1.0,,,
1313.0,1513.0,1,0.92,18,False,351,353,1697,,,0.22,0.78,,
1367.0,1377.0,1,0.92,19,False,353,354,355,,,0.32,0.68,,
1422.0,1253.0,1,0.92,20,False,354,356,357,,,0.15,0.85,,
1478.0,1141.0,1,0.92,21,False,356,,,,,,,,
1339.0,1260.0,1,1.0,21,True,357,,,,,,,,
1288.0,1385.0,1,1.0,20,False,355,358,,,,1.0,,,
1341.0,1261.0,1,0.92,21,True,358,,,,,,,,
1238.0,1521.0,1,1.0,19,False,1697,918,2419,,,0.47,0.53,,
1290.0,1384.0,1,0.92,20,False,918,242,,,,1.0,,,
1343.0,1260.0,1,0.92,21,True,242,,,,,,,,
1169.0,1529.0,1,1.0,20,False,2419,2420,5175,,,0.57,0.43,,
1219.0,1392.0,1,0.92,21,True,2420,,,,,,,,
1105.0,1537.0,1,1.0,21,True,5175,,,,,,,,
1211.0,1826.0,1,1.0,16,False,339,364,365,,,0.97,0.03,,
1263.0,1662.0,1,0.92,17,False,364,366,,,,1.0,,,
1316.0,1513.0,1,0.92,18,False,366,368,,,,1.0,,,
1370.0,1377.0,1,0.92,19,False,368,369,,,,1.0,,,
1425.0,1253.0,1,0.92,20,False,369,371,,,,1.0,,,
1481.0,1141.0,1,0.92,21,False,371,,,,,,,,
1144.0,1836.0,1,1.0,17,False,365,381,,,,1.0,,,
1194.0,1671.0,1,0.92,18,False,381,382,,,,1.0,,,
1245.0,1521.0,1,0.92,19,False,382,384,718,,,0.33,0.67,,
1297.0,1384.0,1,0.92,20,False,384,385,386,,,0.93,0.07,,
1350.0,1260.0,1,0.92,21,True,385,,,,,,,,
1223.0,1392.0,1,1.0,21,True,386,,,,,,,,
1175.0,1529.0,1,1.0,20,False,718,719,,,,1.0,,,
1225.0,1392.0,1,0.92,21,True,719,,,,,,,,
1163.0,2006.0,1,1.0,15,False,783,786,,,,1.0,,,
1214.0,1826.0,1,0.92,16,False,786,788,5176,,,0.75,0.25,,
1266.0,1662.0,1,0.92,17,False,788,789,,,,1.0,,,
1319.0,1513.0,1,0.92,18,False,789,790,,,,1.0,,,
1373.0,1377.0,1,0.92,19,False,790,791,,,,1.0,,,
1428.0,1253.0,1,0.92,20,False,791,,,,,,,,
1147.0,1836.0,1,1.0,17,False,5176,5177,,,,1.0,,,
1197.0,1671.0,1,0.92,18,False,5177,2341,,,,1.0,,,
1248.0,1521.0,1,0.92,19,False,2341,257,2043,,,0.15,0.85,,
1300.0,1384.0,1,0.92,20,False,257,259,1427,,,0.54,0.46,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1226.0,1392.0,1,1.0,21,True,1427,,,,,,,,
1178.0,1529.0,1,1.0,20,False,2043,1331,2044,,,0.54,0.46,,
1229.0,1392.0,1,0.92,21,True,1331,,,,,,,,
1113.0,1537.0,1,1.0,21,True,2044,,,,,,,,
1202.0,2395.0,1,1.0,11,False,2292,692,2325,,,0.88,0.12,,
1254.0,2180.0,1,0.92,12,False,692,693,2424,,,0.93,0.07,,
1307.0,1984.0,1,0.92,13,False,693,694,,,,1.0,,,
1361.0,1806.0,1,0.92,14,False,694,695,,,,1.0,,,
1416.0,1644.0,1,0.92,15,False,695,697,698,,,0.5,0.5,,
1472.0,1496.0,1,0.92,16,False,697,,,,,,,,
1334.0,1653.0,1,1.0,16,False,698,699,,,,1.0,,,
1389.0,1505.0,1,0.92,17,False,699,700,,,,1.0,,,
1445.0,1370.0,1,0.92,18,False,700,,,,,,,,
1184.0,2192.0,1,1.0,13,False,2424,420,2425,,,0.28,0.72,,
1235.0,1995.0,1,0.92,14,False,420,421,,,,1.0,,,
1287.0,1816.0,1,0.92,15,False,421,422,,,,1.0,,,
1341.0,1653.0,1,0.92,16,False,422,423,424,,,0.65,0.35,,
1396.0,1505.0,1,0.92,17,False,423,425,1335,,,0.45,0.55,,
1452.0,1370.0,1,0.92,18,False,425,,,,,,,,
1315.0,1513.0,1,1.0,18,False,1335,1336,2311,,,0.2,0.8,,
1369.0,1377.0,1,0.92,19,False,1336,1337,1338,,,0.11,0.89,,
1424.0,1253.0,1,0.92,20,False,1337,1339,,,,1.0,,,
1480.0,1141.0,1,0.92,21,False,1339,,,,,,,,
1290.0,1385.0,1,1.0,20,False,1338,1341,,,,1.0,,,
1343.0,1261.0,1,0.92,21,True,1341,,,,,,,,
1240.0,1521.0,1,1.0,19,False,2311,205,361,,,0.41,0.59,,
1292.0,1384.0,1,0.92,20,False,205,206,207,,,0.5,0.5,,
1345.0,1260.0,1,0.92,21,True,206,,,,,,,,
1219.0,1392.0,1,1.0,21,True,207,,,,,,,,
1171.0,1529.0,1,1.0,20,False,361,362,363,,,0.37,0.63,,
1221.0,1392.0,1,0.92,21,True,362,,,,,,,,
1106.0,1537.0,1,1.0,21,True,363,,,,,,,,
1264.0,1662.0,1,1.0,17,False,424,426,,,,1.0,,,
1317.0,1513.0,1,0.92,18,False,426,427,,,,1.0,,,
1371.0,1377.0,1,0.92,19,False,427,429,,,,1.0,,,
1426.0,1253.0,1,0.92,20,False,429,,,,,,,,
1119.0,2204.0,1,1.0,14,False,2425,2428,,,,1.0,,,
1168.0,2006.0,1,0.92,15,False,2428,2358,,,,1.0,,,
1219.0,1826.0,1,0.92,16,False,2358,1354,,,,1.0,,,
1271.0,1662.0,1,0.92,17,False,1354,1355,1440,,,0.92,0.08,,
1324.0,1513.0,1,0.92,18,False,1355,1356,,,,1.0,,,
1378.0,1377.0,1,0.92,19,False,1356,1358,1424,,,0.15,0.85,,
1433.0,1253.0,1,0.92,20,False,1358,,,,,,,,
1298.0,1385.0,1,1.0,20,False,1424,1425,,,,1.0,,,
1351.0,1261.0,1,0.92,21,True,1425,,,,,,,,
1200.0,1671.0,1,1.0,18,False,1440,1430,,,,1.0,,,
1251.0,1521.0,1,0.92,19,False,1430,1431,1446,,,0.52,0.48,,
1303.0,1384.0,1,0.92,20,False,1431,1432,1433,,,0.09,0.91,,
1357.0,1260.0,1,0.92,21,True,1432,,,,,,,,
1229.0,1392.0,1,1.0,21,True,1433,,,,,,,,
1181.0,1529.0,1,1.0,20,False,1446,1447,,,,1.0,,,
1232.0,1392.0,1,0.92,21,True,1447,,,,,,,,
1136.0,2408.0,1,1.0,12,False,2325,469,,,,1.0,,,
1186.0,2192.0,1,0.92,13,False,469,471,472,,,0.17,0.83,,
1237.0,1995.0,1,0.92,14,False,471,473,2357,,,0.07,0.93,,
1290.0,1816.0,1,0.92,15,False,473,474,1057,,,0.57,0.43,,
1344.0,1653.0,1,0.92,16,False,474,475,1346,,,0.85,0.15,,
1399.0,1505.0,1,0.92,17,False,475,476,1058,,,0.22,0.78,,
1455.0,1370.0,1,0.92,18,False,476,,,,,,,,
1318.0,1513.0,1,1.0,18,False,1058,1059,1060,,,0.53,0.47,,
1372.0,1377.0,1,0.92,19,False,1059,1061,,,,1.0,,,
1427.0,1253.0,1,0.92,20,False,1061,,,,,,,,
1243.0,1521.0,1,1.0,19,False,1060,375,376,,,0.72,0.28,,
1295.0,1384.0,1,0.92,20,False,375,377,378,,,0.74,0.26,,
1348.0,1260.0,1,0.92,21,True,377,,,,,,,,
1222.0,1392.0,1,1.0,21,True,378,,,,,,,,
1173.0,1529.0,1,1.0,20,False,376,379,380,,,0.24,0.76,,
1223.0,1392.0,1,0.92,21,True,379,,,,,,,,
1108.0,1537.0,1,1.0,21,True,380,,,,,,,,
1267.0,1662.0,1,1.0,17,False,1346,1347,1348,,,0.52,0.48,,
1320.0,1513.0,1,0.92,18,False,1347,712,,,,1.0,,,
1374.0,1377.0,1,0.92,19,False,712,714,,,,1.0,,,
1429.0,1253.0,1,0.92,20,False,714,,,,,,,,
1196.0,1671.0,1,1.0,18,False,1348,1349,3385,,,0.51,0.49,,
1247.0,1521.0,1,0.92,19,False,1349,724,1350,,,0.48,0.52,,
1299.0,1384.0,1,0.92,20,False,724,725,,,,1.0,,,
1352.0,1260.0,1,0.92,21,True,725,,,,,,,,
1177.0,1529.0,1,1.0,20,False,1350,389,,,,1.0,,,
1228.0,1392.0,1,0.92,21,True,389,,,,,,,,
1130.0,1680.0,1,1.0,19,False,3385,3386,,,,1.0,,,
1179.0,1529.0,1,0.92,20,False,3386,801,1359,,,0.87,0.13,,
1230.0,1392.0,1,0.92,21,True,801,,,,,,,,
1114.0,1537.0,1,1.0,21,True,1359,,,,,,,,
1217.0,1826.0,1,1.0,16,False,1057,1062,1063,,,0.35,0.65,,
1269.0,1662.0,1,0.92,17,False,1062,720,1064,,,0.34,0.66,,
1322.0,1513.0,1,0.92,18,False,720,721,722,,,0.51,0.49,,
1376.0,1377.0,1,0.92,19,False,721,723,1343,,,0.43,0.57,,
1431.0,1253.0,1,0.92,20,False,723,,,,,,,,
1297.0,1385.0,1,1.0,20,False,1343,1344,1345,,,0.48,0.52,,
1350.0,1261.0,1,0.92,21,True,1344,,,,,,,,
1223.0,1393.0,1,1.0,21,True,1345,,,,,,,,
1247.0,1521.0,1,1.0,19,False,722,724,1350,,,0.98,0.02,,
1299.0,1384.0,1,0.92,20,False,724,725,726,,,0.67,0.33,,
1352.0,1260.0,1,0.92,21,True,725,,,,,,,,
1225.0,1392.0,1,1.0,21,True,726,,,,,,,,
1177.0,1529.0,1,1.0,20,False,1350,389,,,,1.0,,,
1228.0,1392.0,1,0.92,21,True,389,,,,,,,,
1198.0,1671.0,1,1.0,18,False,1064,797,,,,1.0,,,
1249.0,1521.0,1,0.92,19,False,797,798,,,,1.0,,,
1301.0,1384.0,1,0.92,20,False,798,800,,,,1.0,,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1149.0,1836.0,1,1.0,17,False,1063,1066,,,,1.0,,,
1199.0,1671.0,1,0.92,18,False,1066,1068,,,,1.0,,,
1250.0,1521.0,1,0.92,19,False,1068,1069,1070,,,0.54,0.46,,
1302.0,1384.0,1,0.92,20,False,1069,1071,1072,,,0.61,0.39,,
1356.0,1260.0,1,0.92,21,True,1071,,,,,,,,
1228.0,1392.0,1,1.0,21,True,1072,,,,,,,,
1180.0,1529.0,1,1.0,20,False,1070,1073,1074,,,0.56,0.44,,
1231.0,1392.0,1,0.92,21,True,1073,,,,,,,,
1115.0,1537.0,1,1.0,21,True,1074,,,,,,,,
1168.0,2006.0,1,1.0,15,False,2357,2358,,,,1.0,,,
1219.0,1826.0,1,0.92,16,False,2358,1354,2359,,,0.02,0.98,,
1271.0,1662.0,1,0.92,17,False,1354,1355,1440,,,0.76,0.24,,
1324.0,1513.0,1,0.92,18,False,1355,1356,,,,1.0,,,
1378.0,1377.0,1,0.92,19,False,1356,1358,,,,1.0,,,
1433.0,1253.0,1,0.92,20,False,1358,,,,,,,,
1200.0,1671.0,1,1.0,18,False,1440,1430,,,,1.0,,,
1251.0,1521.0,1,0.92,19,False,1430,1431,1446,,,0.57,0.43,,
1303.0,1384.0,1,0.92,20,False,1431,1432,,,,1.0,,,
1357.0,1260.0,1,0.92,21,True,1432,,,,,,,,
1181.0,1529.0,1,1.0,20,False,1446,1447,1448,,,0.29,0.71,,
1232.0,1392.0,1,0.92,21,True,1447,,,,,,,,
1116.0,1537.0,1,1.0,21,True,1448,,,,,,,,
1151.0,1836.0,1,1.0,17,False,2359,2360,2361,,,0.1,0.9,,
1201.0,1671.0,1,0.92,18,False,2360,444,479,,,0.09,0.91,,
1252.0,1521.0,1,0.92,19,False,444,445,,,,1.0,,,
1304.0,1384.0,1,0.92,20,False,445,446,,,,1.0,,,
1358.0,1260.0,1,0.92,21,True,446,,,,,,,,
1134.0,1680.0,1,1.0,19,False,479,480,,,,1.0,,,
1183.0,1529.0,1,0.92,20,False,480,482,1076,,,0.5,0.5,,
1234.0,1392.0,1,0.92,21,True,482,,,,,,,,
1118.0,1537.0,1,1.0,21,True,1076,,,,,,,,
1088.0,1846.0,1,1.0,18,False,2361,2362,,,,1.0,,,
1136.0,1680.0,1,0.92,19,False,2362,457,458,,,0.71,0.29,,
1186.0,1529.0,1,0.92,20,False,457,459,,,,1.0,,,
1237.0,1392.0,1,0.92,21,True,459,,,,,,,,
1074.0,1689.0,1,1.0,20,False,458,460,5178,,,0.2,0.8,,
1122.0,1537.0,1,0.92,21,True,460,,,,,,,,
1016.0,1698.0,1,1.0,21,True,5178,,,,,,,,
1121.0,2204.0,1,1.0,14,False,472,433,477,,,0.54,0.46,,
1170.0,2006.0,1,0.92,15,False,433,434,,,,1.0,,,
1221.0,1826.0,1,0.92,16,False,434,435,,,,1.0,,,
1273.0,1662.0,1,0.92,17,False,435,437,,,,1.0,,,
1326.0,1513.0,1,0.92,18,False,437,439,,,,1.0,,,
1380.0,1377.0,1,0.92,19,False,439,440,441,,,0.04,0.96,,
1435.0,1253.0,1,0.92,20,False,440,,,,,,,,
1300.0,1385.0,1,1.0,20,False,441,442,443,,,0.51,0.49,,
1353.0,1261.0,1,0.92,21,True,442,,,,,,,,
1226.0,1393.0,1,1.0,21,True,443,,,,,,,,
1060.0,2216.0,1,1.0,15,False,477,508,5179,,,0.51,0.49,,
1108.0,2017.0,1,0.92,16,False,508,509,,,,1.0,,,
1157.0,1836.0,1,0.92,17,False,509,510,,,,1.0,,,
1207.0,1671.0,1,0.92,18,False,510,512,,,,1.0,,,
1258.0,1521.0,1,0.92,19,False,512,513,514,,,0.57,0.43,,
1311.0,1384.0,1,0.92,20,False,513,515,,,,1.0,,,
1365.0,1260.0,1,0.92,21,True,515,,,,,,,,
1187.0,1529.0,1,1.0,20,False,514,517,518,,,0.28,0.72,,
1238.0,1392.0,1,0.92,21,True,517,,,,,,,,
1121.0,1537.0,1,1.0,21,True,518,,,,,,,,
1003.0,2228.0,1,1.0,16,False,5179,5180,5181,,,0.49,0.51,,
1049.0,2028.0,1,0.92,17,False,5180,5182,5183,,,0.66,0.34,,
1096.0,1846.0,1,0.92,18,False,5182,1129,,,,1.0,,,
1145.0,1680.0,1,0.92,19,False,1129,1130,1144,,,0.5,0.5,,
1195.0,1529.0,1,0.92,20,False,1130,1131,,,,1.0,,,
1246.0,1392.0,1,0.92,21,True,1131,,,,,,,,
1082.0,1689.0,1,1.0,20,False,1144,524,,,,1.0,,,
1130.0,1537.0,1,0.92,21,True,524,,,,,,,,
993.0,2039.0,1,1.0,18,False,5183,5184,,,,1.0,,,
1039.0,1856.0,1,0.92,19,False,5184,1154,1155,,,0.51,0.49,,
1086.0,1689.0,1,0.92,20,False,1154,1156,1781,,,0.59,0.41,,
1134.0,1537.0,1,0.92,21,True,1156,,,,,,,,
1027.0,1698.0,1,1.0,21,True,1781,,,,,,,,
984.0,1866.0,1,1.0,20,False,1155,1157,,,,1.0,,,
1029.0,1698.0,1,0.92,21,True,1157,,,,,,,,
950.0,2240.0,1,1.0,17,False,5181,5185,5186,,,0.42,0.58,,
994.0,2039.0,1,0.92,18,False,5185,3315,5187,,,0.45,0.55,,
1040.0,1856.0,1,0.92,19,False,3315,677,,,,1.0,,,
1087.0,1689.0,1,0.92,20,False,677,679,,,,1.0,,,
1135.0,1537.0,1,0.92,21,True,679,,,,,,,,
942.0,2050.0,1,1.0,19,False,5187,5188,5189,,,0.41,0.59,,
986.0,1866.0,1,0.92,20,False,5188,2289,3373,,,0.6,0.4,,
1031.0,1698.0,1,0.92,21,True,2289,,,,,,,,
934.0,1876.0,1,1.0,21,True,3373,,,,,,,,
893.0,2061.0,1,1.0,20,False,5189,5190,5191,,,0.11,0.89,,
935.0,1876.0,1,0.92,21,True,5190,,,,,,,,
847.0,2072.0,1,1.0,21,True,5191,,,,,,,,
901.0,2252.0,1,1.0,18,False,5186,5192,,,,1.0,,,
944.0,2050.0,1,0.92,19,False,5192,3367,,,,1.0,,,
988.0,1866.0,1,0.92,20,False,3367,1876,1877,,,0.75,0.25,,
1033.0,1698.0,1,0.92,21,True,1876,,,,,,,,
936.0,1876.0,1,1.0,21,True,1877,,,,,,,,
1222.0,2617.0,1,1.0,9,False,5172,2406,5193,,,0.98,0.02,,
1275.0,2382.0,1,0.92,10,False,2406,2407,2408,,,0.45,0.55,,
1329.0,2168.0,1,0.92,11,False,2407,2409,2410,,,0.27,0.73,,
1384.0,1973.0,1,0.92,12,False,2409,2411,2412,,,0.55,0.45,,
1440.0,1796.0,1,0.92,13,False,2411,,,,,,,,
1305.0,1984.0,1,1.0,13,False,2412,397,757,,,0.97,0.03,,
1359.0,1806.0,1,0.92,14,False,397,398,758,,,0.95,0.05,,
1414.0,1644.0,1,0.92,15,False,398,399,400,,,0.95,0.05,,
1470.0,1496.0,1,0.92,16,False,399,,,,,,,,
1332.0,1653.0,1,1.0,16,False,400,325,401,,,0.37,0.63,,
1387.0,1505.0,1,0.92,17,False,325,326,402,,,0.74,0.26,,
1443.0,1370.0,1,0.92,18,False,326,,,,,,,,
1307.0,1513.0,1,1.0,18,False,402,403,,,,1.0,,,
1361.0,1377.0,1,0.92,19,False,403,404,,,,1.0,,,
1416.0,1253.0,1,0.92,20,False,404,405,2298,,,0.38,0.62,,
1472.0,1141.0,1,0.92,21,False,405,,,,,,,,
1333.0,1260.0,1,1.0,21,True,2298,,,,,,,,
1256.0,1662.0,1,1.0,17,False,401,406,,,,1.0,,,
1309.0,1513.0,1,0.92,18,False,406,408,,,,1.0,,,
1363.0,1377.0,1,0.92,19,False,408,409,315,,,0.92,0.08,,
1418.0,1253.0,1,0.92,20,False,409,410,411,,,0.1,0.9,,
1474.0,1141.0,1,0.92,21,False,410,,,,,,,,
1335.0,1260.0,1,1.0,21,True,411,,,,,,,,
1285.0,1385.0,1,1.0,20,False,315,318,319,,,0.66,0.34,,
1338.0,1261.0,1,0.92,21,True,318,,,,,,,,
1212.0,1393.0,1,1.0,21,True,319,,,,,,,,
1281.0,1816.0,1,1.0,15,False,758,759,,,,1.0,,,
1334.0,1653.0,1,0.92,16,False,759,699,761,,,0.74,0.26,,
1389.0,1505.0,1,0.92,17,False,699,700,,,,1.0,,,
1445.0,1370.0,1,0.92,18,False,700,,,,,,,,
1258.0,1662.0,1,1.0,17,False,761,763,,,,1.0,,,
1311.0,1513.0,1,0.92,18,False,763,344,313,,,0.59,0.41,,
1365.0,1377.0,1,0.92,19,False,344,345,,,,1.0,,,
1420.0,1253.0,1,0.92,20,False,345,347,348,,,0.47,0.53,,
1476.0,1141.0,1,0.92,21,False,347,,,,,,,,
1337.0,1260.0,1,1.0,21,True,348,,,,,,,,
1236.0,1521.0,1,1.0,19,False,313,320,,,,1.0,,,
1288.0,1384.0,1,0.92,20,False,320,321,,,,1.0,,,
1341.0,1260.0,1,0.92,21,True,321,,,,,,,,
1231.0,1995.0,1,1.0,14,False,757,337,783,,,0.23,0.77,,
1283.0,1816.0,1,0.92,15,False,337,338,339,,,0.19,0.81,,
1336.0,1653.0,1,0.92,16,False,338,340,,,,1.0,,,
1391.0,1505.0,1,0.92,17,False,340,342,343,,,0.11,0.89,,
1447.0,1370.0,1,0.92,18,False,342,,,,,,,,
1311.0,1513.0,1,1.0,18,False,343,344,,,,1.0,,,
1365.0,1377.0,1,0.92,19,False,344,345,,,,1.0,,,
1420.0,1253.0,1,0.92,20,False,345,347,,,,1.0,,,
1476.0,1141.0,1,0.92,21,False,347,,,,,,,,
1211.0,1826.0,1,1.0,16,False,339,364,,,,1.0,,,
1263.0,1662.0,1,0.92,17,False,364,366,367,,,0.66,0.34,,
1316.0,1513.0,1,0.92,18,False,366,368,784,,,0.95,0.05,,
1370.0,1377.0,1,0.92,19,False,368,369,370,,,0.37,0.63,,
1425.0,1253.0,1,0.92,20,False,369,371,372,,,0.53,0.47,,
1481.0,1141.0,1,0.92,21,False,371,,,,,,,,
1342.0,1260.0,1,1.0,21,True,372,,,,,,,,
1291.0,1385.0,1,1.0,20,False,370,373,701,,,0.16,0.84,,
1344.0,1261.0,1,0.92,21,True,373,,,,,,,,
1218.0,1393.0,1,1.0,21,True,701,,,,,,,,
1241.0,1521.0,1,1.0,19,False,784,774,,,,1.0,,,
1293.0,1384.0,1,0.92,20,False,774,775,,,,1.0,,,
1346.0,1260.0,1,0.92,21,True,775,,,,,,,,
1192.0,1671.0,1,1.0,18,False,367,374,,,,1.0,,,
1243.0,1521.0,1,0.92,19,False,374,375,,,,1.0,,,
1295.0,1384.0,1,0.92,20,False,375,377,378,,,0.1,0.9,,
1348.0,1260.0,1,0.92,21,True,377,,,,,,,,
1222.0,1392.0,1,1.0,21,True,378,,,,,,,,
1163.0,2006.0,1,1.0,15,False,783,786,,,,1.0,,,
1214.0,1826.0,1,0.92,16,False,786,788,5176,,,0.16,0.84,,
1266.0,1662.0,1,0.92,17,False,788,789,1323,,,0.33,0.67,,
1319.0,1513.0,1,0.92,18,False,789,790,,,,1.0,,,
1373.0,1377.0,1,0.92,19,False,790,791,792,,,0.19,0.81,,
1428.0,1253.0,1,0.92,20,False,791,,,,,,,,
1294.0,1385.0,1,1.0,20,False,792,793,5194,,,0.82,0.18,,
1347.0,1261.0,1,0.92,21,True,793,,,,,,,,
1221.0,1393.0,1,1.0,21,True,5194,,,,,,,,
1195.0,1671.0,1,1.0,18,False,1323,1324,1325,,,0.73,0.27,,
1246.0,1521.0,1,0.92,19,False,1324,983,,,,1.0,,,
1298.0,1384.0,1,0.92,20,False,983,985,,,,1.0,,,
1351.0,1260.0,1,0.92,21,True,985,,,,,,,,
1129.0,1680.0,1,1.0,19,False,1325,1329,,,,1.0,,,
1178.0,1529.0,1,0.92,20,False,1329,1331,2044,,,0.96,0.04,,
1229.0,1392.0,1,0.92,21,True,1331,,,,,,,,
1113.0,1537.0,1,1.0,21,True,2044,,,,,,,,
1147.0,1836.0,1,1.0,17,False,5176,5177,,,,1.0,,,
1197.0,1671.0,1,0.92,18,False,5177,2341,,,,1.0,,,
1248.0,1521.0,1,0.92,19,False,2341,257,2043,,,0.45,0.55,,
1300.0,1384.0,1,0.92,20,False,257,259,,,,1.0,,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1178.0,1529.0,1,1.0,20,False,2043,1331,,,,1.0,,,
1229.0,1392.0,1,0.92,21,True,1331,,,,,,,,
1254.0,2180.0,1,1.0,12,False,2410,693,2424,,,0.31,0.69,,
1307.0,1984.0,1,0.92,13,False,693,694,2326,,,0.59,0.41,,
1361.0,1806.0,1,0.92,14,False,694,695,,,,1.0,,,
1416.0,1644.0,1,0.92,15,False,695,697,,,,1.0,,,
1472.0,1496.0,1,0.92,16,False,697,,,,,,,,
1233.0,1995.0,1,1.0,14,False,2326,821,2327,,,0.32,0.68,,
1285.0,1816.0,1,0.92,15,False,821,822,2328,,,0.6,0.4,,
1339.0,1653.0,1,0.92,16,False,822,823,824,,,0.68,0.32,,
1394.0,1505.0,1,0.92,17,False,823,825,,,,1.0,,,
1450.0,1370.0,1,0.92,18,False,825,,,,,,,,
1263.0,1662.0,1,1.0,17,False,824,366,367,,,0.79,0.21,,
1316.0,1513.0,1,0.92,18,False,366,368,784,,,0.65,0.35,,
1370.0,1377.0,1,0.92,19,False,368,369,,,,1.0,,,
1425.0,1253.0,1,0.92,20,False,369,371,,,,1.0,,,
1481.0,1141.0,1,0.92,21,False,371,,,,,,,,
1241.0,1521.0,1,1.0,19,False,784,774,,,,1.0,,,
1293.0,1384.0,1,0.92,20,False,774,775,785,,,0.54,0.46,,
1346.0,1260.0,1,0.92,21,True,775,,,,,,,,
1220.0,1392.0,1,1.0,21,True,785,,,,,,,,
1192.0,1671.0,1,1.0,18,False,367,374,,,,1.0,,,
1243.0,1521.0,1,0.92,19,False,374,375,,,,1.0,,,
1295.0,1384.0,1,0.92,20,False,375,377,378,,,0.03,0.97,,
1348.0,1260.0,1,0.92,21,True,377,,,,,,,,
1222.0,1392.0,1,1.0,21,True,378,,,,,,,,
1213.0,1826.0,1,1.0,16,False,2328,2329,,,,1.0,,,
1265.0,1662.0,1,0.92,17,False,2329,2330,2331,,,0.42,0.58,,
1318.0,1513.0,1,0.92,18,False,2330,1059,1060,,,0.47,0.53,,
1372.0,1377.0,1,0.92,19,False,1059,1061,5195,,,0.36,0.64,,
1427.0,1253.0,1,0.92,20,False,1061,,,,,,,,
1293.0,1385.0,1,1.0,20,False,5195,5196,5197,,,0.06,0.94,,
1346.0,1261.0,1,0.92,21,True,5196,,,,,,,,
1220.0,1393.0,1,1.0,21,True,5197,,,,,,,,
1243.0,1521.0,1,1.0,19,False,1060,375,376,,,0.39,0.61,,
1295.0,1384.0,1,0.92,20,False,375,377,,,,1.0,,,
1348.0,1260.0,1,0.92,21,True,377,,,,,,,,
1173.0,1529.0,1,1.0,20,False,376,379,380,,,0.73,0.27,,
1223.0,1392.0,1,0.92,21,True,379,,,,,,,,
1108.0,1537.0,1,1.0,21,True,380,,,,,,,,
1194.0,1671.0,1,1.0,18,False,2331,382,,,,1.0,,,
1245.0,1521.0,1,0.92,19,False,382,384,718,,,0.63,0.37,,
1297.0,1384.0,1,0.92,20,False,384,385,386,,,0.44,0.56,,
1350.0,1260.0,1,0.92,21,True,385,,,,,,,,
1223.0,1392.0,1,1.0,21,True,386,,,,,,,,
1175.0,1529.0,1,1.0,20,False,718,719,1322,,,0.51,0.49,,
1225.0,1392.0,1,0.92,21,True,719,,,,,,,,
1110.0,1537.0,1,1.0,21,True,1322,,,,,,,,
1165.0,2006.0,1,1.0,15,False,2327,2332,,,,1.0,,,
1216.0,1826.0,1,0.92,16,False,2332,2334,,,,1.0,,,
1268.0,1662.0,1,0.92,17,False,2334,2335,2336,,,0.95,0.05,,
1321.0,1513.0,1,0.92,18,False,2335,2337,3306,,,0.76,0.24,,
1375.0,1377.0,1,0.92,19,False,2337,2338,2339,,,0.32,0.68,,
1430.0,1253.0,1,0.92,20,False,2338,,,,,,,,
1296.0,1385.0,1,1.0,20,False,2339,2340,717,,,0.88,0.12,,
1349.0,1261.0,1,0.92,21,True,2340,,,,,,,,
1222.0,1393.0,1,1.0,21,True,717,,,,,,,,
1246.0,1521.0,1,1.0,19,False,3306,983,1326,,,0.3,0.7,,
1298.0,1384.0,1,0.92,20,False,983,985,,,,1.0,,,
1351.0,1260.0,1,0.92,21,True,985,,,,,,,,
1176.0,1529.0,1,1.0,20,False,1326,1327,1328,,,0.2,0.8,,
1226.0,1392.0,1,0.92,21,True,1327,,,,,,,,
1111.0,1537.0,1,1.0,21,True,1328,,,,,,,,
1197.0,1671.0,1,1.0,18,False,2336,2341,,,,1.0,,,
1248.0,1521.0,1,0.92,19,False,2341,257,,,,1.0,,,
1300.0,1384.0,1,0.92,20,False,257,259,1427,,,0.35,0.65,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1226.0,1392.0,1,1.0,21,True,1427,,,,,,,,
1184.0,2192.0,1,1.0,13,False,2424,420,2425,,,0.54,0.46,,
1235.0,1995.0,1,0.92,14,False,420,421,1334,,,0.28,0.72,,
1287.0,1816.0,1,0.92,15,False,421,422,,,,1.0,,,
1341.0,1653.0,1,0.92,16,False,422,423,424,,,0.42,0.58,,
1396.0,1505.0,1,0.92,17,False,423,425,1335,,,0.45,0.55,,
1452.0,1370.0,1,0.92,18,False,425,,,,,,,,
1315.0,1513.0,1,1.0,18,False,1335,1336,,,,1.0,,,
1369.0,1377.0,1,0.92,19,False,1336,1337,,,,1.0,,,
1424.0,1253.0,1,0.92,20,False,1337,1339,1340,,,0.95,0.05,,
1480.0,1141.0,1,0.92,21,False,1339,,,,,,,,
1341.0,1260.0,1,1.0,21,True,1340,,,,,,,,
1264.0,1662.0,1,1.0,17,False,424,426,2430,,,0.66,0.34,,
1317.0,1513.0,1,0.92,18,False,426,427,428,,,0.45,0.55,,
